reportId,productId,serialNo,failureDate,location,failureMode,severity,reportedBy
R301931,P1005,SN401931,2024-04-24,Village_C,leakage,4,customer
R301932,P1047,SN401932,2025-06-11,Village_C,noise_vibration,3,dealer
R301933,P1051,SN401933,2024-01-18,Chennai,sensor_failure,,
R301934,P1020,SN401934,2024-08-06,Kolkata,sensor_failure,3,dealer
R301935,P1032,SN401935,2024-12-26,Ahmedabad,brake_shim_wear,3,dealer
R301936,P1044,SN401936,2025-06-01,Jaipur,pad_wear,3,dealer
R301937,P1017,SN401937,2025-07-07,Village_B,noise_vibration,4,dealer
R301938,P1002,SN401938,2023-08-11,,noise_vibration,5,customer
R301939,P1038,SN401939,2025-04-20,Village_A,brake_shim_wear,4,customer
R301940,P1051,SN401940,2023-08-29,Nagpur,sensor_failure,2,dealer
R301941,P1040,SN401941,2023-06-12,Indore,noise_vibration,5,customer
R301942,P1027,SN401942,2025-08-26,Pune,pad_wear,5,dealer
R301943,P1035,SN401943,2025-07-01,Nagpur,noise_vibration,4,dealer
R301944,P1045,SN401944,2023-07-13,Bangalore,brake_shim_wear,5,dealer
R301945,P1038,SN401945,2024-10-05,Pune,pad_wear,2,dealer
R301946,P1026,SN401946,2024-04-03,Village_B,sensor_failure,3,dealer
R301947,P1034,SN401947,2025-03-01,Kolkata,leakage,2,dealer
R301948,P1019,SN401948,2025-07-19,,leakage,2,dealer
R301949,P1000,SN401949,2024-03-25,Chennai,leakage,3,customer
R301950,P1000,SN401950,2025-09-04,Village_C,sensor_failure,3,customer
R301951,P1046,SN401951,2025-07-06,Village_C,brake_shim_wear,2,dealer
R301952,P1001,SN401952,2025-04-17,Jaipur,,2,dealer
R301953,P1048,SN401953,2024-08-23,Bangalore,sensor_failure,5,dealer
R301954,P1004,SN401954,2025-03-18,Ahmedabad,noise_vibration,3,dealer
R301955,P1021,SN401955,2024-04-13,Bangalore,brake_shim_wear,4,dealer
R301956,P1018,SN401956,2023-10-26,Patna,brake_shim_wear,3,customer
R301957,P1054,SN401957,2023-09-17,Delhi,overheating,4,customer
R301958,P1026,SN401958,2024-03-27,Kolkata,brake_shim_wear,5,customer
R301959,P1027,SN401959,2025-08-15,Village_A,noise_vibration,5,customer
R301960,P1034,SN401960,2025-05-07,Village_C,overheating,4,customer
R301961,P1034,SN401961,2024-12-28,Village_A,pad_wear,4,dealer
R301962,P1052,SN401962,2023-11-22,Village_C,,,dealer
R301963,P1018,SN401963,2023-09-04,Kolkata,brake_shim_wear,1,dealer
R301964,P1001,SN401964,2025-06-14,Chennai,,5,dealer
R301965,P1026,SN401965,2023-07-19,Indore,leakage,2,customer
R301966,P1041,SN401966,2024-12-22,Pune,leakage,5,customer
R301967,P1006,SN401967,2025-08-22,Mumbai,brake_shim_wear,3,customer
R301968,P1057,SN401968,2025-09-21,Patna,leakage,3,dealer
R301969,P1039,SN401969,2025-10-11,Delhi,sensor_failure,3,customer
R301970,P1055,SN401970,2024-09-29,Mumbai,leakage,2,dealer
R301971,P1059,SN401971,2024-10-03,Jaipur,brake_shim_wear,,customer
R301972,P1000,SN401972,2024-12-08,Village_B,leakage,5,customer
R301973,P1050,SN401973,2023-11-12,Pune,noise_vibration,3,customer
R301974,P1035,SN401974,2023-09-27,Ahmedabad,pad_wear,4,customer
R301975,P1026,SN401975,2025-03-29,Delhi,pad_wear,4,dealer
R301976,P1025,SN401976,2024-01-07,Village_C,noise_vibration,3,dealer
R301977,P1012,SN401977,2024-01-31,Jaipur,,3,
R301978,P1005,SN401978,2025-09-01,Mumbai,,2,customer
R301979,P1056,SN401979,2025-06-29,Patna,overheating,5,dealer
R301980,P1046,SN401980,2024-11-01,Indore,brake_shim_wear,3,
R301981,P1026,SN401981,2024-04-15,Ahmedabad,leakage,4,dealer
R301982,P1050,SN401982,2025-01-19,Hyderabad,noise_vibration,,dealer
R301983,P1023,SN401983,2025-09-22,Patna,noise_vibration,3,customer
R301984,P1056,SN401984,2025-03-03,Kolkata,,3,dealer
R301985,P1042,SN401985,2024-03-05,Mumbai,pad_wear,5,dealer
R301986,P1028,SN401986,2024-12-12,Bangalore,sensor_failure,2,customer
R301987,P1047,SN401987,2024-05-17,Mumbai,overheating,2,dealer
R301988,P1038,SN401988,2025-10-06,Delhi,noise_vibration,4,customer
R301989,P1053,SN401989,2025-01-04,Lucknow,pad_wear,3,dealer
R301990,P1041,SN401990,2024-01-05,Bangalore,pad_wear,4,dealer
R301991,P1019,SN401991,2024-06-25,Patna,leakage,,customer
R301992,P1002,SN401992,2025-10-24,Pune,pad_wear,1,dealer
R301993,P1048,SN401993,2023-12-12,Kolkata,overheating,5,dealer
R301994,P1057,SN401994,2025-01-29,Patna,brake_shim_wear,3,dealer
R301995,P1036,SN401995,2024-07-10,Nagpur,brake_shim_wear,3,customer
R301996,P1005,SN401996,2023-09-10,Lucknow,overheating,2,dealer
R301997,P1010,SN401997,2023-09-26,Lucknow,brake_shim_wear,4,dealer
R301998,P1027,SN401998,2023-06-19,,overheating,4,dealer
R301999,P1005,SN401999,2025-03-08,Delhi,brake_shim_wear,4,dealer
R302000,P1027,SN402000,2025-10-22,Village_B,pad_wear,3,customer
R302001,P1036,SN402001,2023-11-27,Hyderabad,leakage,3,dealer
R302002,P1009,SN402002,2025-11-01,Nagpur,pad_wear,2,customer
R302003,P1041,SN402003,2025-09-14,Indore,,,dealer
R302004,P1021,SN402004,2023-06-24,,brake_shim_wear,2,dealer
R302005,P1011,SN402005,2025-10-07,Nagpur,sensor_failure,2,dealer
R302006,P1053,SN402006,2023-07-10,Delhi,pad_wear,,customer
R302007,P1026,SN402007,2023-06-14,Village_C,leakage,5,customer
R302008,P1058,SN402008,2025-06-09,Lucknow,pad_wear,5,customer
R302009,P1003,SN402009,2025-03-05,Delhi,noise_vibration,4,customer
R302010,P1019,SN402010,2023-12-03,Hyderabad,noise_vibration,3,dealer
R302011,P1028,SN402011,2025-05-27,Kolkata,brake_shim_wear,3,dealer
R302012,P1004,SN402012,2025-11-13,Kolkata,overheating,3,dealer
R302013,P1009,SN402013,2025-03-20,Village_A,sensor_failure,4,dealer
R302014,P1010,SN402014,2023-06-06,Patna,leakage,4,customer
R302015,P1059,SN402015,2023-06-06,Lucknow,leakage,5,dealer
R302016,P1019,SN402016,2023-06-12,,pad_wear,3,customer
R302017,P1025,SN402017,2023-09-23,Patna,sensor_failure,3,
R302018,P1059,SN402018,2024-11-10,Village_C,leakage,3,dealer
R302019,P1031,SN402019,2023-12-29,Hyderabad,leakage,4,dealer
R302020,P1003,SN402020,2025-02-13,Mumbai,pad_wear,5,dealer
R302021,P1044,SN402021,2023-09-17,Mumbai,pad_wear,4,dealer
R302022,P1034,SN402022,2025-03-20,,brake_shim_wear,3,customer
R302023,P1005,SN402023,2024-09-22,Village_A,pad_wear,2,customer
R302024,P1021,SN402024,2024-02-14,Kolkata,noise_vibration,4,customer
R302025,P1030,SN402025,2023-07-31,Nagpur,pad_wear,3,customer
R302026,P1017,SN402026,2024-05-10,Patna,,4,dealer
R302027,P1035,SN402027,2024-12-19,Chennai,sensor_failure,4,dealer
R302028,P1015,SN402028,2023-08-22,Ahmedabad,overheating,4,customer
R302029,P1047,SN402029,2024-11-30,Mumbai,overheating,3,dealer
R302030,P1021,SN402030,2023-10-03,Kolkata,overheating,3,
R302031,P1010,SN402031,2023-10-24,Kolkata,overheating,4,customer
R302032,P1026,SN402032,2025-07-19,Village_B,pad_wear,2,dealer
R302033,P1050,SN402033,2024-11-19,Ahmedabad,pad_wear,4,customer
R302034,P1040,SN402034,2024-04-15,Lucknow,pad_wear,5,dealer
R302035,P1006,SN402035,2025-05-12,Kolkata,brake_shim_wear,2,customer
R302036,P1007,SN402036,2024-12-14,,sensor_failure,2,customer
R302037,P1040,SN402037,2023-07-22,,pad_wear,4,dealer
R302038,P1043,SN402038,2023-06-30,Hyderabad,sensor_failure,3,
R302039,P1049,SN402039,2025-06-17,Mumbai,,4,dealer
R302040,P1030,SN402040,2024-01-28,Pune,,3,customer
R302041,P1015,SN402041,2023-07-18,Lucknow,noise_vibration,3,dealer
R302042,P1008,SN402042,2025-11-05,Bangalore,noise_vibration,3,dealer
R302043,P1043,SN402043,2025-07-17,Delhi,overheating,2,dealer
R302044,P1017,SN402044,2024-07-23,Hyderabad,pad_wear,3,customer
R302045,P1051,SN402045,2023-12-11,,overheating,2,customer
R302046,P1002,SN402046,2024-05-21,Indore,pad_wear,3,dealer
R302047,P1044,SN402047,2023-09-26,Patna,overheating,5,
R302048,P1040,SN402048,2023-07-28,Village_B,leakage,3,
R302049,P1047,SN402049,2025-02-23,Village_A,,3,customer
R302050,P1003,SN402050,2025-03-16,Lucknow,,3,dealer
R302051,P1025,SN402051,2024-03-11,Nagpur,noise_vibration,3,customer
R302052,P1022,SN402052,2024-05-23,Chennai,leakage,1,customer
R302053,P1005,SN402053,2024-01-19,Village_C,noise_vibration,4,customer
R302054,P1024,SN402054,2025-10-15,Jaipur,leakage,4,dealer
R302055,P1020,SN402055,2023-09-23,Pune,brake_shim_wear,3,dealer
R302056,P1005,SN402056,2024-10-24,Delhi,noise_vibration,5,customer
R302057,P1019,SN402057,2023-12-29,Mumbai,leakage,2,customer
R302058,P1001,SN402058,2023-10-31,Ahmedabad,brake_shim_wear,,customer
R302059,P1053,SN402059,2025-05-05,Nagpur,overheating,,customer
R302060,P1025,SN402060,2025-02-07,Jaipur,overheating,,
R302061,P1031,SN402061,2023-10-26,Hyderabad,overheating,1,dealer
R302062,P1004,SN402062,2023-07-18,Pune,,3,customer
R302063,P1045,SN402063,2025-02-22,Jaipur,noise_vibration,3,customer
R302064,P1045,SN402064,2024-03-13,Village_C,sensor_failure,5,customer
R302065,P1012,SN402065,2025-02-25,Nagpur,,2,dealer
R302066,P1056,SN402066,2024-03-25,Chennai,noise_vibration,4,dealer
R302067,P1020,SN402067,2024-09-08,Bangalore,sensor_failure,3,dealer
R302068,P1058,SN402068,2025-06-22,Village_C,brake_shim_wear,2,customer
R302069,P1013,SN402069,2025-01-18,Bangalore,overheating,3,dealer
R302070,P1028,SN402070,2025-08-20,Chennai,brake_shim_wear,4,customer
R302071,P1025,SN402071,2024-05-23,Lucknow,brake_shim_wear,3,customer
R302072,P1003,SN402072,2025-06-24,Pune,brake_shim_wear,4,customer
R302073,P1035,SN402073,2024-01-16,Village_B,noise_vibration,4,customer
R302074,P1002,SN402074,2023-09-12,Village_A,,3,dealer
R302075,P1040,SN402075,2024-02-06,Village_A,noise_vibration,5,customer
R302076,P1014,SN402076,2023-07-10,Delhi,,3,dealer
R302077,P1034,SN402077,2025-05-26,,noise_vibration,4,dealer
R302078,P1052,SN402078,2024-10-25,Village_C,pad_wear,,customer
R302079,P1033,SN402079,2024-01-13,Pune,brake_shim_wear,2,customer
R302080,P1003,SN402080,2025-07-11,Hyderabad,noise_vibration,3,customer
R302081,P1000,SN402081,2024-11-20,Village_C,overheating,3,dealer
R302082,P1043,SN402082,2024-05-27,,pad_wear,3,customer
R302083,P1011,SN402083,2024-05-17,Mumbai,brake_shim_wear,4,customer
R302084,P1045,SN402084,2024-09-10,Pune,sensor_failure,3,customer
R302085,P1014,SN402085,2024-07-02,,pad_wear,5,dealer
R302086,P1037,SN402086,2024-08-29,Chennai,sensor_failure,3,customer
R302087,P1011,SN402087,2025-03-24,Village_A,noise_vibration,4,customer
R302088,P1031,SN402088,2024-01-23,Indore,overheating,3,customer
R302089,P1023,SN402089,2024-09-29,Ahmedabad,overheating,1,customer
R302090,P1045,SN402090,2024-06-11,Mumbai,leakage,1,customer
R302091,P1047,SN402091,2025-05-27,Jaipur,sensor_failure,3,dealer
R302092,P1025,SN402092,2023-08-07,,leakage,5,dealer
R302093,P1014,SN402093,2025-09-08,Village_C,sensor_failure,1,customer
R302094,P1031,SN402094,2025-10-20,Indore,brake_shim_wear,5,dealer
R302095,P1056,SN402095,2024-07-29,,overheating,3,dealer
R302096,P1041,SN402096,2024-12-17,Mumbai,pad_wear,5,dealer
R302097,P1038,SN402097,2023-11-22,Pune,noise_vibration,3,customer
R302098,P1025,SN402098,2023-08-25,Village_A,leakage,2,customer
R302099,P1038,SN402099,2024-08-17,Indore,overheating,5,customer
R302100,P1033,SN402100,2024-10-22,,leakage,5,dealer
R302101,P1028,SN402101,2025-07-12,Pune,pad_wear,5,customer
R302102,P1001,SN402102,2025-02-27,Hyderabad,pad_wear,4,
R302103,P1009,SN402103,2024-07-19,Lucknow,sensor_failure,3,customer
R302104,P1035,SN402104,2024-03-30,Pune,overheating,3,customer
R302105,P1014,SN402105,2024-12-18,Lucknow,brake_shim_wear,4,customer
R302106,P1048,SN402106,2025-06-09,Nagpur,leakage,3,dealer
R302107,P1025,SN402107,2024-08-17,Lucknow,overheating,4,
R302108,P1001,SN402108,2024-07-27,Village_B,noise_vibration,3,customer
R302109,P1027,SN402109,2023-09-22,Bangalore,noise_vibration,3,dealer
R302110,P1032,SN402110,2024-01-24,Hyderabad,noise_vibration,5,dealer
R302111,P1033,SN402111,2024-09-01,Village_C,overheating,3,
R302112,P1032,SN402112,2023-12-01,Pune,,1,dealer
R302113,P1042,SN402113,2024-04-11,Chennai,pad_wear,3,dealer
R302114,P1015,SN402114,2024-05-17,Nagpur,pad_wear,2,customer
R302115,P1015,SN402115,2023-11-17,Lucknow,leakage,4,
R302116,P1056,SN402116,2025-03-10,Hyderabad,pad_wear,4,
R302117,P1017,SN402117,2024-06-04,Lucknow,noise_vibration,4,customer
R302118,P1059,SN402118,2023-08-21,Jaipur,sensor_failure,4,customer
R302119,P1027,SN402119,2024-05-22,Pune,leakage,4,dealer
R302120,P1044,SN402120,2025-08-04,Indore,leakage,3,dealer
R302121,P1046,SN402121,2024-04-06,Nagpur,brake_shim_wear,4,dealer
R302122,P1008,SN402122,2023-10-30,Village_C,leakage,4,customer
R302123,P1005,SN402123,2023-07-31,,noise_vibration,5,customer
R302124,P1024,SN402124,2025-10-23,Mumbai,overheating,2,dealer
R302125,P1006,SN402125,2024-11-04,Patna,sensor_failure,3,customer
R302126,P1025,SN402126,2023-07-11,Mumbai,overheating,3,dealer
R302127,P1026,SN402127,2024-12-31,Chennai,pad_wear,4,customer
R302128,P1016,SN402128,2023-08-01,Lucknow,leakage,3,customer
R302129,P1043,SN402129,2025-04-03,,pad_wear,4,customer
R302130,P1041,SN402130,2024-12-05,Delhi,overheating,4,customer
R302131,P1021,SN402131,2024-04-17,Mumbai,pad_wear,3,dealer
R302132,P1001,SN402132,2025-08-24,Village_C,sensor_failure,4,customer
R302133,P1035,SN402133,2025-04-18,,leakage,2,customer
R302134,P1047,SN402134,2025-06-17,Lucknow,pad_wear,5,customer
R302135,P1013,SN402135,2024-01-22,Village_B,noise_vibration,4,customer
R302136,P1036,SN402136,2024-01-24,Mumbai,brake_shim_wear,3,dealer
R302137,P1005,SN402137,2025-04-14,Jaipur,,4,customer
R302138,P1057,SN402138,2025-03-12,,brake_shim_wear,4,customer
R302139,P1025,SN402139,2023-12-28,Chennai,brake_shim_wear,1,customer
R302140,P1041,SN402140,2024-12-11,Indore,pad_wear,4,dealer
R302141,P1017,SN402141,2024-02-21,Village_C,sensor_failure,2,dealer
R302142,P1008,SN402142,2025-10-27,,brake_shim_wear,2,customer
R302143,P1051,SN402143,2025-03-22,Kolkata,overheating,,customer
R302144,P1005,SN402144,2023-11-21,Nagpur,brake_shim_wear,,customer
R302145,P1052,SN402145,2024-05-07,Village_A,brake_shim_wear,3,dealer
R302146,P1039,SN402146,2023-11-29,Lucknow,pad_wear,2,customer
R302147,P1037,SN402147,2023-11-05,Lucknow,overheating,4,customer
R302148,P1047,SN402148,2024-09-16,Lucknow,brake_shim_wear,3,dealer
R302149,P1018,SN402149,2023-07-11,Nagpur,overheating,3,customer
R302150,P1007,SN402150,2025-10-24,Village_B,pad_wear,3,customer
R302151,P1051,SN402151,2024-07-05,Village_C,leakage,3,dealer
R302152,P1055,SN402152,2024-06-28,Jaipur,noise_vibration,4,dealer
R302153,P1013,SN402153,2023-07-27,Chennai,pad_wear,4,dealer
R302154,P1044,SN402154,2025-01-25,Chennai,pad_wear,2,dealer
R302155,P1016,SN402155,2024-09-18,Mumbai,leakage,4,
R302156,P1040,SN402156,2025-03-25,Village_A,brake_shim_wear,3,customer
R302157,P1049,SN402157,2023-07-06,,pad_wear,3,dealer
R302158,P1011,SN402158,2024-05-09,Hyderabad,pad_wear,3,dealer
R302159,P1006,SN402159,2025-04-21,,sensor_failure,4,
R302160,P1059,SN402160,2024-06-27,Village_C,sensor_failure,4,dealer
R302161,P1035,SN402161,2025-11-12,Delhi,,5,customer
R302162,P1030,SN402162,2024-08-09,Jaipur,noise_vibration,4,customer
R302163,P1048,SN402163,2025-08-05,Patna,noise_vibration,3,dealer
R302164,P1005,SN402164,2024-11-24,Delhi,overheating,4,customer
R302165,P1017,SN402165,2025-08-12,Pune,brake_shim_wear,2,customer
R302166,P1051,SN402166,2023-08-20,Indore,brake_shim_wear,3,customer
R302167,P1050,SN402167,2025-06-04,Nagpur,sensor_failure,3,dealer
R302168,P1023,SN402168,2024-03-01,Bangalore,brake_shim_wear,5,
R302169,P1052,SN402169,2023-10-29,Bangalore,brake_shim_wear,3,dealer
R302170,P1021,SN402170,2025-03-06,Nagpur,noise_vibration,2,customer
R302171,P1007,SN402171,2024-04-23,,leakage,5,dealer
R302172,P1050,SN402172,2024-04-27,Nagpur,leakage,3,customer
R302173,P1048,SN402173,2024-11-08,Delhi,,3,customer
R302174,P1027,SN402174,2025-01-14,Village_C,sensor_failure,3,customer
R302175,P1002,SN402175,2025-11-04,Kolkata,leakage,4,customer
R302176,P1018,SN402176,2023-10-28,,sensor_failure,4,dealer
R302177,P1005,SN402177,2025-03-12,Patna,sensor_failure,3,customer
R302178,P1045,SN402178,2023-09-16,Mumbai,pad_wear,5,customer
R302179,P1034,SN402179,2024-10-23,Jaipur,brake_shim_wear,3,dealer
R302180,P1059,SN402180,2024-01-22,Mumbai,pad_wear,5,dealer
R302181,P1006,SN402181,2023-12-25,,,3,customer
R302182,P1005,SN402182,2024-12-29,Village_C,,2,dealer
R302183,P1057,SN402183,2024-04-10,Hyderabad,noise_vibration,4,customer
R302184,P1055,SN402184,2025-03-09,Hyderabad,,2,dealer
R302185,P1042,SN402185,2023-10-22,Patna,sensor_failure,4,customer
R302186,P1022,SN402186,2024-04-07,Bangalore,overheating,,customer
R302187,P1006,SN402187,2023-10-19,Hyderabad,pad_wear,4,dealer
R302188,P1018,SN402188,2025-07-02,Nagpur,leakage,4,customer
R302189,P1026,SN402189,2025-07-10,Patna,brake_shim_wear,2,customer
R302190,P1008,SN402190,2025-05-15,Bangalore,brake_shim_wear,4,dealer
R302191,P1032,SN402191,2025-09-29,,brake_shim_wear,3,dealer
R302192,P1009,SN402192,2024-10-09,Village_C,pad_wear,1,customer
R302193,P1012,SN402193,2025-05-23,Kolkata,noise_vibration,5,customer
R302194,P1013,SN402194,2024-08-31,Jaipur,overheating,2,customer
R302195,P1030,SN402195,2024-02-05,Pune,noise_vibration,,dealer
R302196,P1012,SN402196,2024-04-06,Mumbai,brake_shim_wear,2,customer
R302197,P1029,SN402197,2024-05-16,Village_A,,5,dealer
R302198,P1027,SN402198,2023-12-22,Indore,,3,customer
R302199,P1011,SN402199,2023-08-26,Pune,sensor_failure,1,dealer
R302200,P1015,SN402200,2023-11-11,Village_A,sensor_failure,5,customer
R302201,P1044,SN402201,2024-08-23,Patna,overheating,3,dealer
R302202,P1045,SN402202,2024-02-03,Jaipur,pad_wear,,customer
R302203,P1013,SN402203,2025-07-01,Hyderabad,overheating,3,customer
R302204,P1057,SN402204,2023-08-27,Mumbai,noise_vibration,3,dealer
R302205,P1024,SN402205,2025-07-14,Kolkata,overheating,2,customer
R302206,P1001,SN402206,2025-08-11,Pune,overheating,4,dealer
R302207,P1049,SN402207,2024-02-28,Indore,overheating,,dealer
R302208,P1052,SN402208,2024-04-08,Indore,leakage,2,dealer
R302209,P1015,SN402209,2025-09-07,,pad_wear,,customer
R302210,P1008,SN402210,2025-03-01,Village_A,sensor_failure,3,
R302211,P1025,SN402211,2025-04-25,Village_C,pad_wear,5,dealer
R302212,P1009,SN402212,2023-11-08,Lucknow,sensor_failure,4,dealer
R302213,P1012,SN402213,2023-11-17,Bangalore,,3,customer
R302214,P1000,SN402214,2024-07-07,,,3,customer
R302215,P1042,SN402215,2023-06-21,Patna,overheating,3,dealer
R302216,P1025,SN402216,2024-02-14,Patna,brake_shim_wear,5,customer
R302217,P1009,SN402217,2025-04-13,Pune,overheating,2,customer
R302218,P1033,SN402218,2023-09-06,Jaipur,leakage,5,dealer
R302219,P1006,SN402219,2025-07-23,Nagpur,sensor_failure,5,dealer
R302220,P1013,SN402220,2025-11-02,Indore,pad_wear,2,customer
R302221,P1007,SN402221,2024-09-29,Village_A,brake_shim_wear,3,customer
R302222,P1025,SN402222,2024-03-31,Chennai,leakage,2,dealer
R302223,P1008,SN402223,2024-04-18,Indore,pad_wear,3,customer
R302224,P1037,SN402224,2024-02-18,Indore,leakage,3,
R302225,P1038,SN402225,2023-11-12,Kolkata,,5,customer
R302226,P1054,SN402226,2024-05-31,Jaipur,brake_shim_wear,4,
R302227,P1019,SN402227,2024-01-01,Village_B,leakage,3,customer
R302228,P1046,SN402228,2025-08-09,Ahmedabad,overheating,3,customer
R302229,P1048,SN402229,2024-04-08,,leakage,2,customer
R302230,P1008,SN402230,2023-11-28,Village_C,,3,
R302231,P1005,SN402231,2025-07-12,Chennai,overheating,5,dealer
R302232,P1043,SN402232,2025-10-02,Village_B,overheating,4,customer
R302233,P1047,SN402233,2023-08-15,Kolkata,noise_vibration,5,customer
R302234,P1013,SN402234,2023-10-03,Pune,overheating,3,
R302235,P1059,SN402235,2024-03-28,Delhi,sensor_failure,3,dealer
R302236,P1011,SN402236,2024-04-27,,sensor_failure,5,
R302237,P1048,SN402237,2024-06-22,Pune,leakage,3,customer
R302238,P1050,SN402238,2024-07-06,Jaipur,noise_vibration,5,customer
R302239,P1058,SN402239,2023-08-11,Pune,brake_shim_wear,3,dealer
R302240,P1033,SN402240,2025-08-19,Chennai,sensor_failure,1,customer
R302241,P1006,SN402241,2024-08-05,Kolkata,overheating,4,dealer
R302242,P1027,SN402242,2024-08-04,Indore,pad_wear,5,dealer
R302243,P1019,SN402243,2023-12-15,Indore,pad_wear,3,dealer
R302244,P1010,SN402244,2024-06-15,Ahmedabad,noise_vibration,3,dealer
R302245,P1053,SN402245,2024-12-05,Nagpur,overheating,4,dealer
R302246,P1030,SN402246,2024-03-28,Ahmedabad,leakage,4,dealer
R302247,P1046,SN402247,2025-01-23,Mumbai,leakage,,customer
R302248,P1041,SN402248,2025-05-25,Patna,sensor_failure,5,dealer
R302249,P1057,SN402249,2025-09-14,Delhi,leakage,4,dealer
R302250,P1037,SN402250,2025-09-25,Nagpur,,4,dealer
R302251,P1059,SN402251,2025-03-20,Indore,overheating,1,dealer
R302252,P1038,SN402252,2024-04-19,Pune,noise_vibration,3,dealer
R302253,P1051,SN402253,2024-11-21,Ahmedabad,pad_wear,2,customer
R302254,P1054,SN402254,2023-07-28,Pune,brake_shim_wear,,customer
R302255,P1003,SN402255,2025-04-11,Delhi,pad_wear,,dealer
R302256,P1017,SN402256,2025-10-20,,leakage,4,customer
R302257,P1037,SN402257,2024-08-18,Hyderabad,noise_vibration,,dealer
R302258,P1040,SN402258,2024-02-20,Jaipur,overheating,4,dealer
R302259,P1036,SN402259,2024-02-03,Ahmedabad,pad_wear,5,customer
R302260,P1000,SN402260,2024-03-18,Jaipur,leakage,3,customer
R302261,P1004,SN402261,2023-07-24,Ahmedabad,leakage,4,customer
R302262,P1016,SN402262,2024-12-12,Lucknow,leakage,4,customer
R302263,P1009,SN402263,2023-09-20,Nagpur,leakage,3,dealer
R302264,P1059,SN402264,2023-06-04,Indore,leakage,4,customer
R302265,P1021,SN402265,2024-11-05,Village_C,overheating,3,dealer
R302266,P1056,SN402266,2024-12-09,Pune,,5,customer
R302267,P1003,SN402267,2025-11-03,Kolkata,noise_vibration,4,dealer
R302268,P1029,SN402268,2024-09-06,Kolkata,sensor_failure,4,dealer
R302269,P1016,SN402269,2025-02-02,Village_C,noise_vibration,4,dealer
R302270,P1004,SN402270,2023-12-25,Mumbai,brake_shim_wear,4,customer
R302271,P1059,SN402271,2024-04-08,Indore,,4,dealer
R302272,P1009,SN402272,2024-09-29,Kolkata,leakage,4,customer
R302273,P1029,SN402273,2025-01-16,,pad_wear,4,customer
R302274,P1014,SN402274,2024-03-29,,pad_wear,4,dealer
R302275,P1003,SN402275,2024-11-17,,brake_shim_wear,4,customer
R302276,P1040,SN402276,2025-01-10,Patna,leakage,,customer
R302277,P1055,SN402277,2024-12-18,Bangalore,leakage,4,customer
R302278,P1032,SN402278,2025-01-30,Village_C,noise_vibration,2,dealer
R302279,P1054,SN402279,2024-08-08,,pad_wear,4,dealer
R302280,P1018,SN402280,2025-10-25,Pune,overheating,5,customer
R302281,P1042,SN402281,2025-01-30,Bangalore,overheating,4,customer
R302282,P1003,SN402282,2024-10-24,Jaipur,sensor_failure,3,customer
R302283,P1058,SN402283,2024-06-10,Village_A,leakage,5,customer
R302284,P1054,SN402284,2024-11-28,Bangalore,noise_vibration,5,customer
R302285,P1053,SN402285,2024-02-28,Delhi,sensor_failure,3,customer
R302286,P1055,SN402286,2023-09-25,,overheating,3,dealer
R302287,P1051,SN402287,2025-09-18,Lucknow,brake_shim_wear,3,dealer
R302288,P1021,SN402288,2023-07-06,Hyderabad,overheating,4,dealer
R302289,P1025,SN402289,2025-02-19,Village_A,sensor_failure,5,customer
R302290,P1054,SN402290,2025-07-30,Village_B,sensor_failure,4,dealer
R302291,P1026,SN402291,2023-11-27,Pune,overheating,5,customer
R302292,P1050,SN402292,2023-08-06,Village_A,sensor_failure,2,dealer
R302293,P1051,SN402293,2025-01-16,Bangalore,pad_wear,5,
R302294,P1007,SN402294,2024-09-27,Village_B,pad_wear,3,dealer
R302295,P1038,SN402295,2024-08-06,Bangalore,noise_vibration,3,customer
R302296,P1002,SN402296,2023-08-14,Pune,sensor_failure,4,
R302297,P1054,SN402297,2025-07-06,Lucknow,,3,dealer
R302298,P1003,SN402298,2024-03-09,Indore,brake_shim_wear,3,dealer
R302299,P1026,SN402299,2023-07-14,,overheating,4,customer
